cell_idx,cell_name,Apelin signaling pathway,Axon guidance,B cell receptor signaling pathway,C-type lectin receptor signaling pathway,Calcium signaling pathway,cAMP signaling pathway,Cardiac muscle contraction,Cellular senescence,Chemokine signaling pathway,Cholinergic synapse,ErbB signaling pathway,Estrogen signaling pathway,Focal adhesion,Gap junction,GnRH secretion,"Growth hormone synthesis, secretion and action",Insulin secretion,JAK-STAT signaling pathway,MAPK signaling pathway,Melanogenesis,Natural killer cell mediated cytotoxicity,Oxidative phosphorylation,Phospholipase D signaling pathway,PI3K-Akt signaling pathway,Protein digestion and absorption,Rap1 signaling pathway,Ras signaling pathway,Regulation of actin cytoskeleton,Regulation of lipolysis in adipocytes,Relaxin signaling pathway,Renin secretion,Serotonergic synapse,Signaling pathways regulating pluripotency of stem cells,Taste transduction,Th17 cell differentiation,Thermogenesis,Thyroid hormone signaling pathway,Wnt signaling pathway
765,SiHa,0.1241375,0.029725164,0.084832261,0.169337272,-0.040834624,0.040855535,0.006205141,0.311205863,0.042122422,-0.043604271,0.220529572,0.051937996,0.193566085,0.091839851,-0.012653849,0.170771461,-0.106603052,0.100287373,0.093545914,0.098711606,0.09320597,0.226144356,0.034234875,0.051205681,-0.092104648,0.118611405,0.048817314,0.17787019,0.104671795,0.098191748,0.042060283,-0.038097381,0.115176747,-0.167130695,0.083647055,0.202743211,0.233669884,0.123396176
766,SJRH30,0.263503665,0.26302273,0.090794779,0.102167058,0.16431198,0.184154455,0.1876384,0.244028706,0.090131971,0.166737934,0.248874417,0.090658151,0.22620237,0.190165566,0.171842911,0.198052241,0.118795858,0.070068757,0.219151246,0.200653096,0.007742207,-0.113231051,0.183210847,0.140008612,0.194414072,0.233539034,0.203903753,0.187880065,0.165196432,0.213931217,0.131004685,0.100963181,0.275836394,0.056469649,0.029509388,0.111298407,0.302447829,0.243341492
767,SK-CO-1,0.036564167,0.10814192,0.09842757,0.118831824,0.122779643,0.116607431,0.192979523,0.013436075,0.10106244,0.072191033,0.046606056,0.161901328,0.041213377,0.013361082,0.010265725,0.050002484,0.148865975,0.058227355,0.058234649,0.077082157,0.089382666,0.234049988,0.10703268,0.114841114,0.065778629,0.104171689,0.066870144,0.136809965,0.033511284,0.062684385,0.097708397,0.125323096,0.099820945,0.136328716,0.056305531,0.174594807,0.115935804,0.127656583
768,SK-PN-DW,0.105674463,0.156052489,-0.0011717,0.00353866,0.086508852,0.105645608,0.134259556,0.06157898,-0.004689575,0.202039749,0.163765236,0.061214495,0.018785055,0.130968547,0.2405379,0.122216531,0.187490084,-0.035156694,0.079714479,0.117523213,0.049474901,0.222291931,0.160212931,0.002500685,0.029264498,0.055614542,0.031317323,0.016639854,0.237141735,0.053043879,0.20285666,0.118071147,0.197612633,0.266773415,-0.072179575,0.202616693,0.152040981,0.182628786
769,SK-N-SH,0.26959299,0.332789876,-0.042510772,-0.016739708,0.188105543,0.203599246,0.185713222,0.001007962,0.110269912,0.361137772,0.202309343,0.114958174,0.205119224,0.259067732,0.167807798,0.213685822,0.286359566,0.037530924,0.161929357,0.189693214,-0.038342323,0.006962998,0.173110406,0.153318581,0.128739905,0.233453558,0.178916283,0.133976691,0.240938392,0.312775049,0.286379561,0.220350643,0.188896859,0.056198148,-0.063054225,0.12322542,0.159789085,0.18265228
770,SK-N-FI,0.163983623,0.085684522,-0.066860785,-0.031149209,0.061331521,0.093255723,0.031476359,0.078905642,0.012363228,0.252878307,0.12478733,0.127530418,-0.043929756,0.185520927,0.086070162,0.169173912,0.127073205,-0.162308055,0.072241328,0.046522338,-0.095630989,0.003333608,0.070429578,-0.020204265,-0.264161543,0.045063575,0.077929554,0.020685511,0.035336864,0.135541844,0.12922974,0.15929797,0.036257217,-0.019895537,-0.155993943,0.114806455,0.085146887,0.009560295
771,SK-N-DZ,0.083510426,0.152944709,-0.195737234,-0.10448176,-0.016636554,0.007953432,0.151226606,0.080049498,-0.053754883,0.138683846,0.060521651,-0.013794171,-0.079815591,0.089386891,0.075410506,0.057497139,0.11025956,-0.148056829,-0.020335107,0.033676939,-0.204722589,0.289009294,0.043854943,-0.03544518,-0.067364611,-0.021806746,-0.025951169,-0.020093784,-0.053569975,0.02375474,0.057251319,0.054340289,0.103020736,0.084185783,-0.158564196,0.255149276,0.066987052,0.091627786
772,SK-N-AS,0.154515711,0.206929766,-0.065241719,0.017388531,0.121010614,0.094653168,0.040703916,0.010533301,0.01897913,0.174424052,0.087124074,0.074717298,0.194313283,0.114811663,0.03995331,0.098603525,0.103221266,0.088029655,0.071182765,0.029497235,-0.09943376,0.032325453,0.141356055,0.139295217,0.063883781,0.114174396,0.11768689,0.164970697,0.078203424,0.191180199,0.14940842,0.077100218,0.111072269,0.048558625,-0.008771889,0.132076196,0.068474734,0.086805161
773,WIL2-NS,0.064112765,-0.117452865,0.41337073,0.300899283,0.021942676,0.001142997,0.181710541,0.194045334,0.205687206,0.067193207,0.167166315,0.02636168,0.021578681,-0.146905342,0.029253431,0.161222386,-0.014914318,0.240961942,0.106520306,-0.114111697,0.307120719,0.427756464,0.118650593,0.054777943,-0.033579774,0.01580375,0.060871282,0.00262024,-0.075253476,0.072876637,-0.070710563,-0.055131797,0.00507593,0.11805351,0.32938834,0.295712556,0.128289992,-0.039399926
774,SK-MES-1,0.07999919,0.170742621,-0.056450962,0.077228148,0.104016544,0.081074711,-0.00812475,0.047795253,0.090663789,0.021384058,0.090776018,0.066391374,0.237041231,0.148812317,-0.009110186,0.076287259,0.072800805,0.167431662,0.124706183,0.038687279,0.176297827,0.041431232,0.123786637,0.162400519,0.133210475,0.153593469,0.093107124,0.175109677,0.03649427,0.167177046,0.038329101,0.056148833,0.020808332,-0.057160554,0.103102497,0.052550493,0.063820147,0.029516393
775,SK-MEL-31,0.179937016,0.157507505,-0.082649769,0.141048048,0.112765369,0.060912642,0.093017611,0.116425451,0.097466545,0.106650142,0.106721149,0.156158227,0.258575981,0.185462576,0.070060837,0.09618256,0.155499497,0.053187252,0.118920459,0.117641551,0.119732958,0.236060028,0.161872078,0.186044927,0.264834798,0.199632438,0.155050078,0.207224308,0.051659933,0.170851854,0.17554206,0.101739838,-0.010208538,0.111328251,0.204511,0.139202616,0.158020301,0.034062512
776,SK-MEL-3,0.06089952,0.043192031,-0.055529591,0.003694518,0.078801961,0.020113298,0.081857013,0.076265351,0.082750376,0.095939052,0.048242603,0.106298007,0.065821715,0.100474915,0.033596231,0.078602557,0.038005129,0.046646388,0.04032416,0.07308497,0.052861511,0.38826834,0.092036794,0.070855934,0.074674765,0.086440873,0.047100682,0.050874063,0.072232706,0.015086302,0.093859946,0.035541169,-0.013340994,0.026072834,0.105461976,0.169609561,0.023258558,0.001273271
777,SK-MEL-24,0.236957793,0.198027822,0.045892992,0.122866727,0.120434366,0.095845247,0.0724557,0.12691619,0.133578901,0.130835447,0.158938493,0.174764859,0.276890909,0.208717115,0.054132741,0.111366548,0.173112699,0.108846411,0.121921127,0.198739333,0.100661579,0.243593746,0.15958068,0.22648868,0.247580793,0.204397686,0.183423819,0.248015194,0.103274315,0.182111496,0.088203586,0.125367504,0.061904349,0.049071597,0.220426447,0.132383734,0.179350498,0.06668879
778,SK-MEL-1,0.175773191,0.158519303,0.139625575,0.108435602,0.000303031,-0.008775613,0.05773516,0.186094216,0.07861267,0.122522524,0.225076791,0.150132142,0.118953307,0.181899044,0.185167438,0.148886428,0.029947893,0.021117808,0.101455322,0.119757872,0.085296296,0.507266573,0.197819025,0.091546773,0.098017571,0.1567603,0.116753492,0.155845142,0.164978236,0.114329229,-0.006575019,0.065300783,0.094282392,-0.050228469,0.062670454,0.298740303,0.181540596,0.069765442
779,SK-LU-1,0.124333051,0.146285716,-0.005495949,0.154859974,0.206693551,0.140306074,0.056576023,0.154548728,0.096569492,0.068381249,-0.037636225,0.108850593,0.234360886,0.133393429,0.125453046,0.049036012,0.129058754,0.179963285,0.105416646,0.122448777,0.100112629,-0.20712801,0.09128522,0.193740211,0.243951821,0.091987821,0.127186551,0.153259005,0.107752272,0.070879904,0.176852071,0.159920727,0.091518712,0.361012207,0.205030744,-0.084974619,0.059209445,0.100706406
780,SK-LMS-1,0.154692833,0.214062545,-0.027329974,0.099235563,0.079507555,0.076623001,0.003106444,0.127672045,0.064446326,0.043176913,0.153793903,0.109515235,0.265260219,0.222194741,0.077947027,0.137810505,0.041028998,0.064334958,0.137413258,0.087418418,-0.030624335,0.130286761,0.154381345,0.131986502,0.111503319,0.120543766,0.14759257,0.186062514,0.128444569,0.242448219,0.164442015,0.072517705,0.039386106,-0.078462042,-0.002356557,0.148659476,0.124000358,0.059524258
781,SK-HEP-1,0.148149149,0.133033558,-0.020404437,0.140737115,0.08588355,0.117494589,0.135923523,0.146551757,0.138678454,0.07212456,0.049213852,0.115897215,0.2630346,0.152810251,0.079182503,0.089658984,0.093756445,0.141331829,0.18052081,0.072849826,0.087215458,0.165256664,0.060086514,0.18224083,0.090976096,0.1929731,0.139087517,0.237768959,0.119059458,0.160074958,0.172666157,0.050384671,0.02290069,0.034539059,0.17243028,0.135505737,0.080020057,0.063213453
782,SK-ES-1,0.019177669,0.097213635,-0.105184556,-0.15648116,-0.01153847,-0.007296918,0.104976387,0.087291987,-0.053611252,0.058839547,0.062580814,-0.057799965,-0.069376105,0.163636936,0.061601211,0.026225651,0.037608673,-0.117294337,-0.01638932,0.037978574,-0.102040038,0.167678074,-0.010638769,-0.037569534,-0.022867859,-0.015235646,-0.021827665,0.024749822,0.0661433,-0.047977196,0.032471236,-0.002218837,0.136614746,0.031491567,-0.148436357,0.148541467,0.119401882,0.090656821
783,SJSA-1,0.292159769,0.131738391,0.042550639,0.199248542,0.13076835,0.139737744,0.080663247,0.346557457,0.109943043,0.103248092,0.159846967,0.122119793,0.308330367,0.319455165,0.07711103,0.206131221,0.035956405,0.150979288,0.194138973,0.214458995,0.045016682,0.197645733,0.155647913,0.191421593,0.074209797,0.233651486,0.195571087,0.33388376,0.126076501,0.249896802,0.150049589,0.073630243,0.168430892,-0.081292238,0.158457454,0.170358612,0.291010222,0.213575379
784,SK-UT-1,0.076847084,0.139820725,0.045992595,0.071718304,-0.045125082,0.067699824,0.089414851,0.253663955,0.099504781,0.074569855,0.124624228,0.12212774,0.105705307,0.154025037,0.063821616,0.116456525,-0.022778215,0.044774566,0.114130643,0.060384251,0.034132275,0.117445998,0.037767465,0.083919336,-0.041791376,0.082221624,0.072471127,0.164509302,-0.041578477,0.139645442,-0.037539367,-0.038457712,0.11998865,-0.148418958,0.020297425,0.192773034,0.190672504,0.140610539
785,NCI-H810,0.098988849,0.091986467,0.060892996,-0.00532387,0.048508998,0.075779222,0.110357204,0.094699424,-0.010123434,0.152084937,0.109247925,0.048966778,-0.073482185,0.207990243,0.172162536,0.155452772,0.15844405,-0.043114504,0.034649586,0.090359138,-0.048900325,0.288548912,0.038979224,-0.056874363,-0.034261214,0.051439567,0.017084331,-0.048806796,0.065048253,0.026372748,0.081894801,0.205121027,0.179450236,0.234422662,-0.101649284,0.242000043,0.098088314,0.053155802
786,NCI-H748,0.104182824,0.13391603,-0.025475105,-0.047225764,0.037595431,0.120868019,0.196219215,0.064986698,0.000441171,0.24495766,0.06261224,0.056646279,-0.04823962,0.123809557,0.238843685,0.10914239,0.263419598,-0.110794502,0.068549475,0.14491989,-0.13335547,0.343297088,0.056105406,-0.001979727,-0.077605911,0.095621506,0.041062695,0.029387638,0.121640137,0.09632344,0.080640555,0.157529355,0.121133547,0.138806229,-0.099354019,0.262342229,0.121255946,0.116866217
787,NCI-H740,0.135407087,0.2133746,0.077835739,0.084571231,-0.008133972,0.092792964,0.104500269,0.144581113,0.022715007,0.239740357,0.225191278,0.084646252,-0.005188794,0.195094326,0.253578075,0.158698754,0.2457963,-0.042125403,0.110819286,0.121491179,-0.026633898,0.173294597,0.156225778,-0.015897985,-0.071953873,0.097812473,0.112525336,0.002257059,0.207842598,0.206461584,0.148370375,0.210339902,0.214243868,0.307303768,-0.058171996,0.176661321,0.131945621,0.11051403
788,NCI-H727,0.0872423,0.137647426,-0.064320149,-0.001717411,0.090736783,0.100501443,0.169689358,0.131235971,0.03094546,0.10844949,0.104893352,0.144158978,0.082155319,0.196119668,0.155985781,0.166982071,0.213409189,-0.053775926,0.09842378,0.115716517,-0.020896162,0.180899211,0.101835531,0.060494626,0.104532167,0.130393737,0.03568228,0.124084896,0.069350956,0.115828871,0.204387276,0.050904099,0.107173413,0.081065398,-0.004032735,0.199319575,0.077958343,0.036982573
789,NCI-H720,0.074974711,0.113529561,0.040472895,-0.006378539,-0.025870045,0.032773336,0.056371626,0.153564982,-0.066322513,0.1383553,0.175810052,0.003786816,-0.083233909,0.04219822,0.172193085,0.125247116,0.204504621,-0.106980703,0.01966685,0.089030714,-0.050894424,0.279392171,0.082109878,-0.0295717,-0.177893955,0.020342626,0.020506518,-0.017155455,0.054870603,0.091405604,0.037538398,0.024726753,0.193106105,0.138088786,-0.070896032,0.23159306,0.138024742,0.104990012
790,NCI-H69,0.056686746,0.146297657,0.01294187,-0.029896746,0.073612604,0.150459698,0.108997222,0.079735106,-0.013416081,0.236780004,0.126018123,0.02178193,-0.011248693,0.148252022,0.240066857,0.135508586,0.213756147,-0.09208583,0.052220858,0.124296796,-0.086023342,0.220301569,0.087838991,0.012691564,-0.073932869,0.045512286,0.068483489,0.031435313,0.12905452,0.103714293,0.134872729,0.131503801,0.18812487,0.10244293,-0.080866881,0.212243225,0.146993764,0.144195013
791,NCI-H661,0.148219161,0.211989879,0.064789507,0.106466193,0.063346498,0.100672719,-0.005433601,0.171351495,0.098594115,0.195466205,0.265567575,0.023407791,0.208029343,0.228520372,0.188163585,0.170555257,0.072969622,0.050294885,0.201082867,0.250906881,-0.051866303,-0.064480273,0.107843222,0.114416268,0.026886451,0.15774925,0.136651254,0.190505596,0.009133644,0.206827879,0.030695003,-0.004673728,0.23714086,-0.076839802,0.006412545,0.068668687,0.228306546,0.226936493
792,NCI-H660,0.019146123,0.086897557,-0.104687249,-0.016333677,0.019357281,0.019727681,0.04293096,0.081595167,-0.088347652,0.017535161,0.036550457,0.033058196,-0.05572322,0.023444379,0.017709202,-0.002508077,0.037431815,-0.099358424,-0.017285967,0.106256503,-0.138589381,0.032689269,0.019811735,-0.05106823,-0.049439489,-0.022518992,-0.040225217,-0.049961939,0.024325188,0.032901935,0.064442645,0.059911477,0.134112628,0.03383005,-0.062113857,0.088713234,0.063946626,0.077917233
793,NCI-H650,0.092320347,0.041403153,-0.000134387,0.154911505,-0.018635457,-0.018619166,0.038833688,0.119125635,0.137985926,-0.009854618,0.192810928,-0.00188857,0.151299286,0.102927577,0.088029386,0.085770339,-0.070796379,0.135919753,0.155472878,-0.032780476,0.0687529,0.076318607,0.048050106,0.099738831,-0.016398789,0.081559803,0.103170275,0.115543132,-0.07126882,0.114195337,-0.028004585,0.069666349,0.040850839,0.076686032,0.091364181,0.098835084,0.077029022,-0.019937216
794,NCI-H647,0.159674034,0.092727002,0.027256973,0.140416995,0.047595945,0.071549548,0.073384086,0.138622681,0.097726198,0.035479953,0.117947045,0.155825659,0.231054451,0.125637834,-0.017818151,0.06172719,0.029821106,0.16214343,0.115755023,0.024865462,0.123558266,0.085370655,0.026576102,0.183192301,0.127917752,0.155512888,0.066830103,0.143899875,0.100979039,0.210215544,0.089327626,0.115565308,0.054538344,0.059632283,0.163867245,0.038495048,0.088455204,0.02190895
795,NCI-H64,0.08599701,0.160104678,-0.086616208,0.014764112,-0.008418448,0.104766529,0.028472647,0.104724163,-0.049252864,0.187402745,0.156716179,0.110949889,-0.075592455,0.066030747,0.236837746,0.122346116,0.165529093,-0.116511439,0.059234473,0.097795472,-0.120996146,0.012986427,0.090315277,-0.049932427,-0.110969336,0.013380298,0.030501686,-0.019929348,0.080475698,0.111039323,0.100128604,0.067321867,0.171454166,0.187262823,-0.120124079,0.115809239,0.197895286,0.113219306
796,NCI-H596,0.05938846,0.220652907,0.124693121,0.186389745,0.061167174,0.096687686,0.017951114,0.168713218,0.098186558,0.006885655,0.233770467,0.19846752,0.234190381,0.1439598,0.000401131,0.185333667,0.03564954,0.267795094,0.228890527,0.128576212,0.193382711,0.154004789,0.175463788,0.197635884,0.133986757,0.192108216,0.17009006,0.197338647,0.166538336,0.15410081,0.122181628,0.089764902,0.161277373,-0.066584114,0.145374472,0.108656936,0.181188843,0.107614386
797,NCI-H526,0.113418605,0.167755075,0.117907729,0.001953883,0.01577378,0.059851341,0.10188503,0.149111927,0.027604442,0.233725083,0.196599038,0.113453473,-0.039962309,0.165749363,0.212100961,0.101439049,0.218402101,-0.096320595,0.060077024,0.102940258,-0.062606722,0.275073342,0.138029716,-0.018620294,-0.140320835,0.060780916,0.094764498,0.018158915,0.036713875,0.03920684,0.134877858,0.217572325,0.063377232,0.135816495,-0.098983345,0.243479362,0.160344802,0.083598007
798,NCI-H524,0.052171767,0.026545141,-0.155683756,-0.186212181,0.093706278,0.071317641,0.171095721,-0.019885419,-0.090844745,0.138382942,0.036963254,-0.067614608,-0.118624825,0.092657049,0.168863778,0.020852141,0.105616239,-0.095263143,-0.001197527,-0.032211069,-0.202445527,0.182862179,0.001423763,-0.080438775,0.006772294,-0.026283836,-0.040231441,-0.072401118,0.128014142,-0.009262409,0.022702512,0.12284869,0.052053203,0.085539954,-0.163890706,0.173149188,0.070495914,0.080175377
799,NCI-H520,0.112863701,0.013807157,-0.080792975,-0.032270508,-0.022659679,-0.038707662,0.048651981,0.110039238,-0.066596872,0.031345376,0.156303587,0.092506671,-0.057068208,0.09297496,0.012554832,0.095036981,0.008456215,-0.047967942,-0.000226095,0.196397843,-0.056861251,0.344166008,0.006512791,0.014834675,-0.039569137,-0.032570725,-0.004169525,0.018134567,-0.026197874,0.03944975,-0.010219975,0.019935737,0.254006786,-0.061494388,-0.169365408,0.261424258,0.048429198,0.221064957
800,NCI-H82,0.087501448,0.008938666,-0.160740806,-0.127913685,0.030438753,0.044465434,0.239607043,0.04887251,0.008235326,0.129255442,0.009081361,-0.040829141,-0.159842875,0.085788975,0.069500172,0.022246782,0.129991129,-0.127784323,-0.033410272,0.017743842,-0.210965401,0.242770334,-0.016778974,-0.085638963,-0.019003962,-0.044563374,-0.052816584,-0.05786418,0.057926906,-0.019316515,0.050200645,0.103785982,0.112104878,0.067291365,-0.170402762,0.213154679,0.109424161,0.065156599
801,PFSK-1,0.243823847,0.282349908,0.089994773,0.073241139,0.13336064,0.17784874,0.133283387,0.198840198,0.163504013,0.216672594,0.217419419,0.134748124,0.268615561,0.284272655,0.279057365,0.238612965,0.172078071,0.117570569,0.23791941,0.205369074,0.112264423,0.25913417,0.245891484,0.228570914,0.100914606,0.235961657,0.198779448,0.168894892,0.206499844,0.22648087,0.24846959,0.106695943,0.198247412,0.090601001,0.144380566,0.211293683,0.231806318,0.223081324
802,NCI-H835,0.114645223,0.138879823,-0.037167495,0.002465239,-0.005481867,0.050761108,0.020725365,0.069716763,-0.029521543,0.139197086,0.14409114,0.012199678,-0.073630841,0.114124961,0.167209058,0.102240495,0.213110993,-0.071951973,0.06806039,0.124132194,-0.127297687,0.088070176,0.138343788,-0.026241181,-0.072071777,0.051388071,0.076122569,0.00502513,0.07676089,0.107028754,0.093896328,0.091248617,0.110612096,0.20957082,-0.133499409,0.139282282,0.14221384,0.055210316
803,NCI-H841,0.037386204,0.136938774,-0.240272546,-0.106468002,-0.011692,0.008617111,0.013459447,0.029982337,-0.037612536,0.093456379,-0.015738385,-0.026495679,0.011619428,0.111468374,0.048185258,-0.032514577,-0.012236406,-0.003963084,0.065296707,0.108893673,-0.079478992,0.119429626,0.040691201,0.06012282,-0.088928252,0.085011462,0.044294537,0.076157891,-0.009098676,0.012948442,-0.056512229,0.01803935,0.155621605,-0.014592777,-0.106781715,0.136310242,0.05434207,0.147491118
804,PANC-10-05,0.011683351,0.00937235,0.099356097,0.112612442,-0.015598107,-0.031053166,0.119303081,0.188007991,0.000730678,-0.085306542,0.111789173,0.110908721,0.090314795,0.075769928,-0.077740416,0.005215733,-0.05156958,0.083814509,0.078996024,-0.008132045,0.074144888,0.303381984,0.004805536,0.059327137,-0.163120515,0.043255265,0.029446418,0.109922411,-0.025047909,0.016695987,-0.061302679,-0.021899155,-0.007461162,-0.051204108,0.058610046,0.196720152,0.08717505,0.011275181
805,PANC-08-13,0.027805914,0.164840723,0.185695975,0.164592757,0.026500485,0.048618168,0.0530758,0.157148206,0.145496108,0.004016344,0.164575775,0.16033261,0.175188719,0.129452086,0.010890909,0.070293549,0.02529507,0.151120578,0.110482934,0.074994944,0.199090136,0.02524455,0.099287475,0.14292253,-0.034612319,0.133783617,0.08612637,0.221638555,0.028860976,0.077234807,0.035891575,0.085955198,0.078042278,0.096174758,0.083856693,0.00416269,0.147527797,0.055300693
